,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
112,0.06294571,-0.844421922,-0.417671571,1.119304038,0.428653661,-0.59467312,-1.210535946,1.356475228,-0.108857564,0.008847731999999999,1.20555651,-0.618288585,0.6129224289999999,0.36296492799999996,-1.634997494,0.104671162,0.527749483,-0.615747767,-0.611820833,10
113,0.13004715,-0.910298818,-0.5082938810000001,0.94355784,0.7689526329999999,-0.246154254,-1.6229930190000001,1.446080714,-0.275859037,0.11780279,1.201481104,-1.0621717309999998,0.912330732,1.019670703,-1.478655069,-0.000603011,0.539313562,0.248933145,-0.469241532,10
114,0.061284233,-0.47613760899999996,0.743923277,0.724806677,0.541456441,-0.362557156,-1.370146469,0.733765515,0.403298727,0.549431226,1.286679081,-0.693272805,0.636156672,0.779138498,-0.614896089,-0.615442029,-1.581368661,-0.914356695,-0.144451319,10
115,0.290319692,-1.148982067,-0.166517807,0.878925776,0.668007695,-0.547378412,-1.185654062,0.570839801,0.35356942399999997,0.277343983,0.926819973,-0.231815665,0.009106853,0.209246568,-0.92050007,-0.056811343,0.485365307,0.047357835,0.117988636,10
116,0.247861931,-1.261133565,-0.243527948,0.9523251540000001,0.838793061,-0.269732862,-1.3928061719999998,0.589984205,-0.11185239699999999,0.195696098,0.466545896,-0.508021188,0.429198574,0.872586344,-0.7686909409999999,0.14802886099999998,0.16450815400000002,-0.37049340399999997,-0.116874535,10
117,0.303496876,-1.421477853,-0.329241424,1.2252122840000002,0.824880161,-0.361238436,-1.468120017,0.5161762360000001,0.315963276,0.333407393,0.637033717,-0.14859013599999998,-0.41525632700000004,-0.217049545,-0.46033112200000004,0.10674429099999999,0.763696347,-0.269152754,0.046622400999999994,10
118,0.319745665,-1.5757878280000002,-0.291831443,1.170429013,0.8495193659999999,-0.42317728,-1.296189262,0.301506367,0.084802886,0.145509721,0.042641122999999996,0.273888106,0.324689599,-0.235063629,-0.458515988,0.213820089,0.506500534,0.288430079,-0.717203998,10
119,0.363755315,-1.631040235,-0.09064370699999999,1.067861932,0.9742530890000001,-0.365507462,-1.286056233,0.120512202,0.209184373,0.23428469300000002,-0.044909982,0.37642431600000004,-0.058196965,-0.38085027299999996,0.18541260899999998,0.034824677000000005,0.281719167,0.708396072,0.21808166699999998,10
121,-0.229304283,-0.733051991,-0.12294305800000001,0.04593564,1.001564108,-0.31771451300000003,-0.678823767,0.826637305,0.01422081,0.700413326,0.90835468,-0.283017977,-0.088764941,-0.0012732330000000001,-0.34075953200000003,0.126055942,0.5456473079999999,-0.374359079,-1.066272689,11
122,-0.23691997,-0.7106143420000001,-0.12286771699999999,0.10959507800000001,0.810642042,-0.601732687,-0.40060225299999996,0.75079063,-0.28883882,0.53034412,0.8210067129999999,-0.576790669,0.163231584,0.068797309,-0.8556027970000001,0.190555563,0.636132538,-1.196290777,-0.8527614109999999,11
123,-0.226406405,-0.7588543670000001,-0.023389494,-0.126091695,0.920143278,-0.298148029,-0.42092711200000005,0.27950039,-0.140024374,0.494620471,0.210750672,0.194661456,-0.227386691,0.042271851,0.315678901,-0.0066458609999999994,0.551476665,0.486030058,0.08893432,11
124,-0.23847315800000002,-0.7021401890000001,0.005097562,-0.069328391,0.8064673659999999,-0.279515546,-0.537520545,0.285250665,0.034954792,0.548472716,0.313508515,0.232680413,-0.384963316,-0.36544634200000004,0.48176089899999996,-0.004243113,0.472057809,0.088138171,-0.747675862,11
125,-0.255724789,-0.78037754,0.045983813,-0.14956076199999999,0.736062043,-0.274865538,-0.5187565679999999,0.107807968,0.170118607,0.7220517240000001,0.43844196799999996,0.111746203,-0.655840761,-0.23069862100000002,0.485648632,-0.11072464800000001,0.399360548,0.34019556700000003,-0.478773204,11
128,-0.023268452000000002,-0.906512487,0.117570483,0.17834863,1.335768527,-0.214228345,-0.401114242,0.331334251,-0.46733181700000004,0.149828429,-0.22001523899999997,0.18193282800000002,-0.40437516,0.705421645,0.7365044629999999,0.269450042,-0.183228898,-0.284214316,0.068888126,11
129,0.046184755999999993,-1.121420473,-0.006399883,0.141507659,1.190499451,-0.270521273,-0.572995904,0.373955593,-0.153987879,0.27354802100000003,0.018825437,0.306049578,0.616452415,0.555844325,0.285692934,0.749240295,0.586517536,-0.495770114,0.2534629,11
130,0.041634665,-1.122042792,0.06751929,0.35529822899999997,0.790510887,-0.460164708,-0.451083721,0.040998234,-0.075810088,0.511918911,-0.005721633,0.062755035,-1.031294593,-0.928494223,-0.419051739,-0.463687839,0.30739037399999997,-0.220205257,-0.388457693,11
131,0.052964715,-0.970846265,-0.154611399,0.464944518,0.717011762,-0.692506817,-0.209978274,0.196119743,-0.359928181,0.069091346,-0.335222401,0.47441363,-0.070056313,-0.46243122200000003,0.20599545600000002,0.149832703,0.331468405,-0.11704448699999999,-0.5250700070000001,11
136,-0.655781971,0.393424716,-0.34110828600000004,-0.034306447999999996,0.206819533,-0.520397226,0.324980434,1.167398615,-0.7668115809999999,-0.101237782,0.547091856,0.16932456199999998,-0.028676463,-0.43391983799999995,0.295157579,-0.070653155,0.18345214199999998,-1.157893054,-0.396941166,12
137,-0.651736283,0.598015367,-0.58519038,0.170940023,0.34563772200000004,-0.428173051,-0.024031409,1.6672635009999999,-0.657103145,0.173604856,1.338789368,-0.444658173,-0.169620297,-0.12193034400000001,-0.260481725,-0.314453676,0.396662315,-0.567252468,-0.6846802240000001,12
138,-0.680924602,0.298839735,0.785547751,0.385673105,-0.448212124,-0.367900226,0.119406938,0.5716630189999999,-0.685211111,-0.352531606,-0.091109306,0.37177135,0.256689913,0.087538558,-0.19453816300000001,0.389947306,0.711590968,-0.845359049,0.377206794,12
139,-0.42019696799999995,0.171483627,-0.537223792,0.345651975,-0.014436309,-0.187922614,0.245860737,0.726736609,-0.803844395,-0.008306981,-0.135554158,0.384568646,-0.314933794,-0.37795154299999995,0.011955011000000001,-0.13929359800000002,0.33924174700000004,-0.786091456,-0.374535959,12
140,-0.397437655,0.180389577,-0.425513395,0.059884489000000006,-0.048813284000000005,-0.12802335199999998,-0.0027615779999999998,0.681125167,-0.6870901429999999,-0.207417596,-0.017196668000000002,0.30775316399999997,-0.288115948,0.22970091899999998,0.076017524,-0.16929154600000001,0.109079417,-0.741425694,0.017088171,12
141,-0.402612573,0.066593739,-0.369669331,0.184642733,-0.109785695,-0.135943363,-0.092662754,0.7255806340000001,-0.617071316,-0.224409348,0.086786048,0.252007213,-0.140645291,0.40446856,0.152098858,0.08768144900000001,0.23242061600000002,-0.565980952,-0.226302353,12
142,-0.35509294,-0.221614747,-0.34437903,0.29773473100000003,-0.161521436,-0.165397513,-0.006746116,0.421044737,-0.517035854,-0.042539742,-0.06592425,0.33717364899999996,-0.40100232399999997,-0.326044595,0.042477759000000004,-0.151096352,0.100956929,-0.62976842,-0.459060319,12
143,-0.36357255899999996,-0.23086420300000002,-0.115899313,0.279497047,-0.278319304,-0.509471303,0.048502698,0.32467557399999997,-0.25947466199999997,0.111037914,0.23780738,0.311953667,-0.20800793,0.12212444900000001,-0.119942621,-0.145313934,0.053026498,-0.004267497,0.308845362,12
144,-0.599694892,0.051085775,-0.30974462399999997,-0.014397521000000002,0.366957373,-0.7902705179999999,0.254927519,1.163730825,-0.6690477420000001,0.056870159,0.876722363,-0.349276816,-0.5893245979999999,0.045890459,-0.254962998,0.087830105,0.386452029,-1.364424005,-0.919876542,13
145,-0.54857842,-0.106125636,-0.143329425,0.070416212,0.27482549,-0.785707777,0.133087712,0.911159715,-0.292807263,0.49090742200000004,1.137064356,-0.501005901,-0.908552548,-0.330427349,0.03091404,-0.371069629,-0.085724245,-0.670900776,-0.651957518,13
146,-0.542386378,-0.17633453699999999,-0.118248335,-0.11507864699999999,0.442892241,-0.6909055209999999,-0.164797807,0.9172696109999999,0.020473675,0.748059488,1.3758521190000002,-0.48386464,-0.45518308,-0.243377337,-0.466139784,0.032328672999999995,0.529393586,-1.345272223,-1.441685196,13
147,-0.533696119,-0.045926185,-0.288608872,0.405933659,0.42030505700000004,-1.002327037,0.434006579,1.1655788870000001,-0.7996262559999999,0.037669586,0.815067896,-0.355724662,-0.73370908,-0.480398958,0.044430714,-0.129787447,0.337740925,-0.847926434,0.147197212,13
148,-0.547229879,-0.026787319,-0.384044793,0.40740458399999996,0.254643141,-0.983804725,0.453402407,1.115488997,-0.663573642,0.08744136699999999,0.765392306,-0.20830081399999997,-0.8376346509999999,-0.7712907040000001,0.608974383,0.094790057,0.539257731,-1.08449851,-0.13194273199999998,13
149,-0.622802538,0.033486099,0.275768113,0.176070306,0.370255141,-0.752229299,0.215235098,0.925828495,-0.7351467979999999,0.024076722999999998,0.622434636,-0.304669796,-0.586903484,-0.059439495999999994,-0.515224136,0.052410390999999994,0.9258484229999999,-0.34471480200000004,-0.462163306,13
150,-0.428790364,0.203058734,0.427312223,0.465781055,0.5803037520000001,-0.525092737,-0.126913001,0.9547437990000001,-0.406974312,0.091034909,0.71605172,-0.19160704399999998,-0.9803739920000001,0.262948729,0.67153943,-0.19145841,-0.40975570899999997,-0.267339726,-1.212229018,13
151,-0.24124645399999997,-0.31096725399999997,-0.288941469,0.289218477,0.71159077,-0.627268015,-0.042304115999999996,0.8893279959999999,-0.273675245,0.369544074,0.690705427,-0.006539657,-0.7422484890000001,-0.566917731,0.532157899,-0.22589040100000002,0.117814319,0.19842675899999998,-0.66416336,13
152,-0.198493399,-0.537128598,-0.20938785699999998,0.135303067,0.575972908,-0.552698475,-0.271727995,0.6877519609999999,-0.217388616,0.42032478700000003,0.55984321,-0.12087172300000001,-0.36493549700000005,-0.31621862100000003,-0.067972361,-0.21156222,0.34166955,0.128923449,-0.47667377299999997,13
153,-0.23645371899999998,-0.550403255,-0.155490734,-0.00991785,0.629453617,-0.5984801470000001,-0.303564551,0.595150573,-0.11119226300000001,0.5204147060000001,0.749529902,-0.272378325,-0.47260369799999996,-0.122466666,-0.31354911399999996,-0.123775051,0.445839019,-0.56565665,-0.375690709,13
154,-0.250289103,-0.526036808,-0.24317431899999997,0.236219295,0.521032967,-0.717837999,0.053255359,0.7564981590000001,-0.7693206,-0.190571338,0.07109569,-0.010073093,-0.442623414,-0.113848713,0.059405136,0.06686246400000001,0.362976464,-0.318003961,-0.163681709,13
155,-0.626546777,0.186453395,2.013591882,0.660325229,-0.42506116899999996,-0.97029126,0.333050642,-0.012070791,-0.37223321600000003,-0.360425471,-0.157108807,0.512692519,-0.610018391,0.06666574,0.35274133399999996,-0.48445144,-2.084720424,-0.563091193,-0.92866198,13
156,-0.549968601,0.17380939,1.6495251080000002,0.322181371,-0.218864005,0.60172625,-2.064523327,0.318996518,0.46467488,0.816429147,0.955787713,-0.849484118,0.160294974,1.428930915,-0.676956972,-0.882247305,-1.5663739069999998,-1.3755591969999998,0.7053649479999999,14
157,0.090820304,-0.6838673129999999,-0.038029745,0.807367073,-0.237869215,0.335238138,-1.8628660019999999,0.122990444,0.33377294,0.231354919,0.260230058,0.005476399999999999,0.257040311,0.439054305,-0.89146149,-0.8267903520000001,-0.406224386,-0.052230631,1.016141085,14
158,0.212072975,-0.788395307,-0.600005993,1.108668253,-0.30429316300000003,-0.156389154,-1.15624146,0.08496182199999999,0.158620654,-0.10792454900000001,0.025991652,0.285009516,-0.36668383600000004,-0.11714003199999999,0.58525284,-0.147014371,0.18560250399999997,0.17669803399999998,-0.056748747999999995,14
159,0.260745534,-0.873525608,-0.52371186,1.053218671,-0.10419270800000001,-0.102224778,-1.4370751419999999,0.226413697,0.404240285,0.138891025,0.299811065,0.157473071,-0.358813796,-0.211704665,0.28125168100000003,-0.18860542800000002,0.141494692,-0.125097609,-0.686012266,14
160,0.317578254,-1.0438918,-0.46019959299999996,0.817512923,0.307458125,-0.055794265999999995,-1.373219063,0.43602684700000005,0.12918224,-0.099400171,0.133417405,0.093990245,-0.285287655,0.05109401400000001,0.072121255,0.094000864,0.6212274560000001,-0.214406908,0.036117136,14
161,0.308423474,-1.025720848,-0.407804141,0.864850239,0.356684695,0.201522342,-1.653488369,0.5174692870000001,0.23712840000000002,0.09130724800000001,0.29973309,-0.022438967999999997,0.072249676,0.07342188200000001,-0.24770831399999999,0.031722648,0.498431081,-0.595840612,-0.130754646,14
165,0.605649588,-0.9267355159999999,-0.593984565,1.6349286930000002,1.8439546409999998,-1.15894472,-0.472912066,1.14620286,-0.451891341,0.069855218,0.269674529,0.067396347,-0.490187649,-0.84534643,0.514517109,0.224886308,0.738831122,0.20108868300000002,-0.23523837,14
166,0.539473442,-0.920474874,-0.39811115399999997,1.51736675,1.746647829,-1.25173462,-0.533277079,0.952588065,-0.232963328,0.39955818200000004,0.637575536,-0.308303035,-0.358038808,-0.507331112,0.485248159,0.103540244,0.467173171,0.097788919,-0.141124442,14
168,-0.7076941040000001,0.24127511100000001,0.22209457800000001,0.725567678,0.064558999,-0.181554608,-0.413509655,1.4704263569999998,-0.308193619,0.7206568190000001,1.578747603,-1.026853541,-0.37918287700000003,0.408996701,-0.11946453800000001,-0.273291125,-0.362893103,-0.836153058,0.24990422699999998,15
169,-0.388641588,0.072442147,-0.7517198270000001,1.708326253,0.260491088,-0.042826235,-0.753723496,2.399383016,-0.40030334,0.097954779,1.9253647630000001,-0.683857983,-0.525777441,0.496874831,-0.185402627,0.034581827999999995,0.158684348,0.25431358,1.076905859,15
170,-0.36639955399999996,-0.023818762,-0.569923909,1.3648905569999998,-0.142661299,0.181570006,-0.534451383,1.7324021330000001,-0.197478593,0.37316470799999996,1.3300631440000001,-0.420062414,-0.7548016320000001,-0.33815201799999994,0.385068695,0.050710199000000004,0.263266715,-0.665801303,0.868593398,15
171,-0.38667887700000003,0.134171739,-0.919605727,1.441223224,0.107350393,-0.158951383,-0.128943715,2.095838814,-0.552063063,-0.097535296,1.3272939240000001,-0.21726121899999998,-0.7769509720000001,-0.151521923,0.48056911799999996,0.287079963,0.267783833,-0.19906860199999998,-0.7301371259999999,15
172,-0.406655275,0.056601375,-0.744652221,0.9732626109999999,0.19252054100000002,0.080899193,-0.591517814,2.044594753,-0.601128387,0.10460455699999999,1.302855882,-0.617950308,0.093312318,0.208846499,-0.20500522699999998,0.098162055,0.30131230800000003,-0.027524087000000003,-0.860239008,15
173,-0.47505430600000004,0.097323163,-0.707163597,1.193039849,-0.089145439,-0.202235265,-0.27553936100000004,2.009871993,-0.506136826,0.027846054,1.4403705169999999,-0.43385556399999997,-0.489161829,0.047817997,-0.31976051899999997,0.002208841,0.11988312599999999,-0.179676571,-0.339544732,15
175,-0.6538247460000001,0.40384886600000003,-0.246122913,0.956321016,0.753415682,-0.660800915,-0.017952756,2.126606832,-0.43588618100000004,0.841133508,2.065123146,-1.081817862,-1.214146773,-0.402504495,0.30926101,-0.235877665,0.288407856,-0.570641674,0.45594556,15
176,-0.46848180799999994,0.23884360000000002,-0.718894843,1.177080695,0.700385259,-0.5208332170000001,-0.045907135,2.054075835,-0.54697568,0.548540345,1.488462252,-0.484239739,-0.82642776,-0.598489692,0.619427625,-0.08269782,0.128989027,-0.196410069,-0.42037886,15
177,-0.43104073200000004,0.141883622,-0.53737555,0.672001704,0.9883305109999999,-0.464805855,-0.302832304,1.857855035,-0.548766081,0.45313120700000004,1.5818875909999999,-0.799482052,-0.749900261,0.104309709,-0.07252101,-0.21484733600000003,0.506358811,-0.116934162,0.113864768,15
178,-0.38196576600000004,0.270464085,-0.801409673,1.163253668,0.9600121429999999,-0.669663383,-0.054914211,2.183970806,-0.6764781940000001,0.332471113,1.592031204,-0.637349261,-0.6265060579999999,-0.110677309,0.5451812460000001,0.191901598,0.46587735399999997,-0.320483516,-0.33170326,15
179,-0.428048528,0.07293569400000001,-0.503411684,0.648631428,1.0149492979999999,-0.555065066,-0.220115554,1.764370854,-0.5751017660000001,0.41487677799999995,1.392607251,-0.622934291,-0.615543122,-0.07860849,0.135619427,-0.08971996900000001,0.482831061,-0.09364488300000001,-0.40350493,15
180,-0.0027483309999999997,0.46554905799999996,-0.784094773,1.719325045,2.41185106,-1.075131065,-0.180004572,3.218213659,-0.552005237,0.26621626,2.2761086759999998,-0.325738922,-0.172230455,-0.22394268899999997,0.523122393,0.546967292,0.7793220609999999,0.197983721,-0.333615387,16
181,-0.015400782,0.492847188,-1.003265315,1.92400839,2.063936791,-1.265775645,0.45707075700000005,3.01503096,-0.834965593,0.110340577,1.862281325,-0.257829858,-1.633063951,-1.371669587,1.7197130530000002,0.064878647,0.296735106,1.12583887,-1.306276095,16
182,0.015259306,0.633010946,-1.05825521,2.080341314,2.486762374,-1.27736663,0.146083509,3.6605139110000002,-0.688486754,-0.09079010800000001,2.507506158,-0.134969355,-1.7529030069999998,-0.828324341,1.165814851,0.022578567,0.113146701,1.471649138,-0.196982624,16
183,0.018602945,0.416670666,-1.076394969,1.948686242,1.992364215,-1.4608054069999998,0.238338587,3.1023213469999997,-0.509661409,0.088384315,2.369042249,-0.22523747,-1.49943726,-0.983998991,0.16896793,0.272469114,0.525131889,-0.119070355,-1.199268463,16
184,0.053623533,0.513232015,-1.02895662,2.052353956,2.262708684,-1.022022108,0.349589799,3.040472093,-1.235939692,-0.35020429399999997,1.396976466,0.022791846,-1.283681452,-0.471018055,1.025402579,0.20838111199999998,0.316354772,0.728077124,0.859985133,16
185,-0.098558034,0.21004903600000002,0.155766442,1.267521114,1.534827184,-0.806682338,-0.18446441100000002,1.8062335919999999,-0.6493758279999999,-0.032088016000000004,1.162722577,-0.18215182,-0.9669329740000001,0.024597453999999998,-0.097164999,0.033694637,1.513806115,2.118115411,1.51559925,16
186,-0.289628263,0.7003353920000001,0.903544235,1.6216128930000002,1.3970013559999999,-0.718153041,-0.42840733200000003,2.032813178,-0.9131160309999999,0.13152534800000001,1.120967173,-0.841940864,-0.668067683,-0.24828972,-0.35237556299999995,-0.381613434,-0.237871022,-0.594714541,-0.729864773,16
187,0.09140227199999999,0.334794982,-0.888574891,1.926081854,2.235096555,-1.41847881,-0.08435746400000001,2.90950425,-0.768349466,0.18259666800000002,2.132544018,-0.700563122,-0.479446715,-0.238279424,0.8016118179999999,0.145786883,-0.11906867300000001,0.649082133,-0.993605245,16
188,0.0902971,0.164308447,-0.819134996,1.768543844,2.103815875,-1.298524428,-0.148660646,2.492604263,-1.007496695,-0.13398110800000002,1.351349929,-0.37499046700000005,-0.8100450490000001,-0.275703732,0.357811815,-0.03583789,0.09009994699999999,0.31429522,-0.220391612,16
